workload,task_id,TI_NNLS,TI_GM,SI_NNLS,SI_GM
w8,5,0.0,0.0,0.5133475717230954,0.8952
w8,7,0.0,0.0,0.4450637123661256,0.4960032894736842
w8,10,0.4999999999999106,0.0,0.7201998334721086,0.7015515018607124
w8,14,0.0,0.0,0.8833333333333333,0.8833333333333334
w8,18,0.24301550166763586,0.0,0.7885051719946835,0.4572246089110591
w8,19,0.29851481721857465,0.0,0.5421432867091593,0.4996795321637427
w8,25,0.0,0.0,0.6404480142572495,0.6890947368421052
w8,27,0.31795258363869705,0.0,0.777216199699434,0.7531328320802005
w8,28,0.0,0.0,0.3205879483630104,0.7499416433239957
w8,38,0.39888900740590394,0.0,0.6920578411041247,0.6702698444322042
w8,44,0.0,0.0,1.0,1.0
w8,47,0.0,0.0,0.7500000000000001,0.75
w8,31,0.005168565821942472,0.0,1.0,1.0
w8,0,0.0,0.0,0.8999999999999999,0.9
w8,9,0.0,0.0,0.8999999999999998,0.9
w8,21,-2.220446049250313e-16,0.0,1.0,1.0
w8,26,0.17486468081159423,0.0,1.0,1.0
w8,34,0.0,,1.0,
w8,40,0.0,,0.5000000000000001,
w8,43,0.49999999999977773,,0.6298817594374907,
w8,48,0.5988828092875205,0.0,0.5730919825008847,0.947830871130105
w8,1,0.16278458640378346,0.0,0.8030085298977595,0.8972222222222221
w8,3,0.34279167641213526,0.0,0.8795100432287708,0.756457960644007
w8,16,0.0,,1.0,
w8,37,0.20853387490874398,,1.0,
w8,41,0.0,,1.0,
w8,12,0.41266426731617467,0.0,1.0,1.0
w8,17,0.0,,1.0,
w8,32,0.0,,1.0,
w8,39,0.00784847531082622,,1.0,
w8,46,0.0,,1.0,
w9,0,0.0,0.0,0.25,0.5277777777777778
w9,1,0.0,0.0,0.9999999999999997,1.0
w9,2,0.0,0.0,0.8613669919996811,0.5984848484848485
w9,4,0.0,0.0,0.7324117166681962,0.7777777777777778
w9,5,0.0,0.0,0.9999999999999999,1.0
w9,8,0.0,0.0,0.4718780897169677,0.7
w9,13,0.0,0.0,0.9999999999999999,1.0
w9,14,0.0,0.0,0.796296296296297,0.7962962962962963
w9,22,0.0,0.0,0.603793287064196,0.7999999999999999
w9,23,0.0,0.0,1.0,1.0
w9,32,0.0,0.0,0.557247782357834,0.5982098102398855
w9,36,0.0,0.0,0.5570880892036839,1.0
w9,39,0.1284157747037592,0.0,0.726601470261259,0.6480371348792401
w9,41,0.0,0.0,0.7407407407407408,0.7407407407407408
w9,44,0.0,0.0,0.8666666666666663,0.8666666666666667
w9,45,0.0277777777777779,0.0,0.7812500000000001,0.7819148936170213
w9,46,0.0,0.0,1.0,1.0
w9,47,0.0,0.0,0.6340151234505191,0.7019632414369257
w9,48,9.784352862907131e-05,0.0,0.7812500000000001,0.78125
w9,11,0.0,0.0,0.7387079842329276,0.6923076923076924
w9,20,0.011821318603103648,0.0,0.875,0.8764705882352941
w9,6,0.0,0.0,0.22959136463606294,0.6125
w9,16,0.0002216680520921166,0.0,1.0,1.0
w9,24,0.0,0.0,0.48763093058325874,0.5328042328042327
w9,25,0.0,0.0,0.7325770312054563,0.7
w9,28,0.23430248257082897,0.0,0.6591346171521762,0.9218749999999999
w9,29,0.3236900585624115,0.0,0.833756684761842,0.7462891462891462
w9,43,0.0,0.0,0.9999999999999991,1.0
w9,12,0.0,0.0,0.5,1.0
w9,15,0.19162450584471546,0.0,0.5507997712135905,0.5870175438596491
w9,19,1.1102230246251565e-16,0.0,0.6039496995184287,0.6052410901467506
w9,27,0.0,0.0,1.0,1.0
w9,33,-2.220446049250313e-16,0.0,1.0,1.0
w9,35,0.06332829863314193,,1.0,
w9,7,0.0,0.0,0.5,0.6666666666666666
w9,49,0.0,0.0,1.0,1.0
w9,3,0.0,0.0,1.0,1.0
w9,9,0.0617347858556464,0.0,1.0,1.0
w9,10,0.0,,1.0,
w9,17,0.3776348639065661,,1.0,
w9,18,0.22876433717911748,0.0,1.0,1.0
w9,30,0.0,,1.0,
w9,31,0.0,,1.0,
w9,34,0.32059760735181086,,1.0,
w9,38,0.37045212826782914,0.0,1.0,1.0
w9,42,0.47249855600136526,,1.0,
w9,37,0.005980196469805521,0.0,1.0,1.0
w10,3,0.0001512127260631102,0.0,0.8499999999999998,0.85
w10,8,0.0,0.0,0.5480867051183422,0.5972222222222222
w10,11,0.0,0.0,0.5925925925925928,0.5925925925925927
w10,14,0.0002376199980991256,0.0,0.9,0.9
w10,16,0.01799964374777352,0.0,0.59375,0.5957207207207207
w10,28,4.0569267968249e-05,0.0,0.75,0.75
w10,33,0.02083333333333337,0.0,0.5937500000000001,0.5960526315789474
w10,40,0.0,0.0,0.7857142857142856,0.7857142857142857
w10,43,0.0,0.0,0.6190476190476192,0.619047619047619
w10,48,0.0,0.0,0.6031746031746031,0.6031746031746031
w10,49,0.02181144956463843,0.0,0.6875000000000001,0.6840659340659341
w10,4,0.0,0.0,0.95,0.95
w10,9,0.07874129147135323,0.0,0.8095238095238093,0.8150851581508516
w10,22,0.0,0.0,0.5608581654143752,0.9142857142857143
w10,26,0.11881643965979971,0.0,0.7504705995551192,0.6691358024691357
w10,29,0.0,0.0,0.8499999999999995,0.85
w10,34,0.0,0.0,0.43396141919232706,0.8285714285714286
w10,35,0.0,0.0,0.8399999999999997,0.8400000000000001
w10,44,0.0,0.0,0.8250000000000003,0.825
w10,1,0.36747892039064034,0.0,0.7355043518978075,0.9104166666666667
w10,18,0.0,0.0,0.7621820774899029,0.8928571428571429
w10,19,0.0,0.0,0.9999999999999999,1.0
w10,25,0.0,0.0,0.8399999999999999,0.8400000000000001
