node,task_id,mean_est
x3010c0s19b1n0,4,1.677777777777778
x3010c0s19b1n0,11,49.4
x3010c0s19b1n0,16,1.5428571428571431
x3010c0s19b1n0,18,6.340476190476189
x3010c0s19b1n0,43,1.9222222222222218
x3010c0s19b1n0,44,0.0
x3010c0s19b1n0,48,38.482142857142854
x3010c0s19b1n0,49,5.615
x3010c0s1b0n0,5,45.349999999999994
x3010c0s1b0n0,7,1.6350000000000002
x3010c0s1b0n0,11,48.6
x3010c0s1b0n0,18,0.0
x3010c0s1b0n0,28,15.75
x3010c0s1b0n0,48,43.44444444444444
x3010c0s1b1n0,5,47.2
x3010c0s1b1n0,8,
x3010c0s1b1n0,11,48.6
x3010c0s1b1n0,18,0.03318181818181802
x3010c0s1b1n0,25,1.5850000000000002
x3010c0s1b1n0,27,1.081818181818182
x3010c0s1b1n0,28,16.4
x3010c0s1b1n0,32,0.6149999999999998
x3010c0s1b1n0,48,
x3010c0s25b0n0,8,46.02222222222222
x3010c0s25b0n0,11,48.5
x3010c0s25b0n0,23,1.6272727272727274
x3010c0s25b0n0,27,2.1727272727272724
x3010c0s25b0n0,28,16.75
x3010c0s25b0n0,32,1.1500000000000001
x3010c0s25b1n0,8,46.01666666666667
x3010c0s25b1n0,11,48.6
x3010c0s25b1n0,27,0.0
x3010c0s25b1n0,28,22.05
x3010c0s25b1n0,29,1.6129032258064517
x3010c0s25b1n0,32,1.1
x3010c0s31b0n0,8,46.016666666666666
x3010c0s31b0n0,11,48.5
x3010c0s31b0n0,15,1.648387096774194
x3010c0s31b0n0,27,3.4516129032258056
x3010c0s31b0n0,28,24.3
x3010c0s31b0n0,32,1.1
x3010c0s31b1n0,4,1.6222222222222225
x3010c0s31b1n0,8,6.175000000000001
x3010c0s31b1n0,9,0.6749999999999994
x3010c0s31b1n0,11,48.5
x3010c0s31b1n0,13,3.1964285714285716
x3010c0s31b1n0,18,9.541666666666673
x3010c0s31b1n0,19,2.3166666666666673
x3010c0s31b1n0,22,12.228571428571428
x3010c0s31b1n0,28,16.95
x3010c0s31b1n0,31,30.5
x3010c0s31b1n0,32,2.400000000000002
x3010c0s31b1n0,33,1.6063492063492062
x3010c0s31b1n0,34,6.804166666666664
x3010c0s31b1n0,42,0.033333333333333215
x3010c0s37b0n0,0,
x3010c0s37b0n0,1,3.1099999999999994
x3010c0s37b0n0,6,
x3010c0s37b0n0,10,3.394505494505495
x3010c0s37b0n0,11,
x3010c0s37b0n0,12,12.273333333333337
x3010c0s37b0n0,18,36.07424242424242
x3010c0s37b0n0,20,
x3010c0s37b0n0,21,1.4285714285714286
x3010c0s37b0n0,27,1.81666666666667
x3010c0s37b0n0,36,0.15000000000000094
x3010c0s37b0n0,38,6.1166666666666645
x3010c0s37b0n0,40,13.556161616161614
x3010c0s37b0n0,41,6.924747474747476
x3010c0s37b0n0,46,1.3860139860139855
x3010c0s37b1n0,2,0.0
x3010c0s37b1n0,3,1.5666666666666669
x3010c0s37b1n0,5,44.599999999999994
x3010c0s37b1n0,17,23.583333333333336
x3010c0s37b1n0,18,15.674999999999992
x3010c0s37b1n0,20,2.0900000000000034
x3010c0s37b1n0,26,34.11
x3010c0s37b1n0,28,22.849999999999998
x3010c0s37b1n0,30,12.283333333333331
x3010c0s37b1n0,37,9.616666666666669
x3010c0s37b1n0,42,29.433333333333334
x3010c0s7b0n0,5,37.15
x3010c0s7b0n0,11,48.4
x3010c0s7b0n0,14,0.0
x3010c0s7b0n0,18,40.852500000000006
x3010c0s7b0n0,24,18.999375
x3010c0s7b0n0,27,2.4599999999999937
x3010c0s7b0n0,28,18.3
x3010c0s7b0n0,35,
x3010c0s7b0n0,37,0.0
x3010c0s7b0n0,39,33.4125
x3010c0s7b0n0,42,10.196458333333334
x3010c0s7b0n0,45,48.3
x3010c0s7b0n0,47,1.5875
