node,task_id,mean_est
x3005c0s19b1n0,19,2.4200000000000004
x3005c0s19b1n0,22,3.9
x3005c0s19b1n0,25,17.025
x3005c0s19b1n0,29,33.3
x3005c0s19b1n0,33,43.99090909090909
x3005c0s19b1n0,36,2.35
x3005c0s19b1n0,40,6.083823529411763
x3005c0s19b1n0,42,29.0
x3005c0s19b1n0,43,8.55049019607843
x3005c0s19b1n0,45,43.945454545454545
x3005c0s19b1n0,47,48.5
x3005c0s19b1n0,48,18.660714285714285
x3110c0s31b0n0,0,25.6
x3110c0s31b0n0,1,36.54
x3110c0s31b0n0,5,
x3110c0s31b0n0,6,17.9
x3110c0s31b0n0,7,26.4
x3110c0s31b0n0,8,27.5
x3110c0s31b0n0,9,43.03333333333333
x3110c0s31b0n0,10,31.7
x3110c0s31b0n0,11,18.2
x3110c0s31b0n0,13,6.6000000000000005
x3110c0s31b0n0,14,43.3
x3110c0s31b0n0,15,3.3
x3110c0s31b0n0,16,0.0
x3110c0s31b0n0,18,30.3
x3110c0s31b0n0,22,5.300000000000001
x3110c0s31b0n0,23,25.950000000000003
x3110c0s31b0n0,25,5.05
x3110c0s31b0n0,28,0.0
x3110c0s31b0n0,29,43.5
x3110c0s31b0n0,30,2.8
x3110c0s31b0n0,33,46.6
x3110c0s31b0n0,36,2.45
x3110c0s31b0n0,37,0.16000000000000267
x3110c0s31b0n0,38,0.0
x3110c0s31b0n0,41,
x3110c0s31b0n0,43,0.0
x3110c0s31b0n0,47,48.86666666666667
x3110c0s31b0n0,48,0.0
x3110c0s31b1n0,2,45.7
x3110c0s31b1n0,3,5.317647058823529
x3110c0s31b1n0,5,3.0666666666666664
x3110c0s31b1n0,6,21.45
x3110c0s31b1n0,7,0.0
x3110c0s31b1n0,8,25.1
x3110c0s31b1n0,10,0.0
x3110c0s31b1n0,12,0.0
x3110c0s31b1n0,15,4.6
x3110c0s31b1n0,17,12.450000000000003
x3110c0s31b1n0,19,41.69773755656108
x3110c0s31b1n0,22,3.7
x3110c0s31b1n0,28,14.882352941176471
x3110c0s31b1n0,29,43.9
x3110c0s31b1n0,30,0.0
x3110c0s31b1n0,32,4.745686274509805
x3110c0s31b1n0,33,43.26363636363636
x3110c0s31b1n0,36,1.5499999999999998
x3110c0s31b1n0,38,19.915686274509806
x3110c0s31b1n0,39,2.5866666666666647
x3110c0s31b1n0,42,4.8
x3110c0s31b1n0,45,46.78181818181818
x3110c0s31b1n0,46,1.8333333333333321
x3110c0s31b1n0,47,6.333333333333333
