node,task_id,mean_est
x3003c0s31b0n0,2,3.0
x3003c0s31b0n0,6,3.0
x3003c0s31b0n0,8,3.0
x3003c0s31b0n0,15,3.0
x3003c0s31b0n0,22,3.0
x3003c0s31b0n0,24,3.9838709677419355
x3003c0s31b0n0,29,3.0
x3003c0s31b0n0,33,3.0
x3003c0s31b0n0,36,3.0
x3003c0s31b0n0,42,3.0
x3003c0s31b0n0,45,3.0
x3003c0s31b0n0,49,4.0
x3003c0s31b1n0,2,3.0
x3003c0s31b1n0,6,3.0
x3003c0s31b1n0,8,3.0
x3003c0s31b1n0,15,2.5
x3003c0s31b1n0,22,3.0
x3003c0s31b1n0,24,3.9838709677419355
x3003c0s31b1n0,29,2.5
x3003c0s31b1n0,36,3.0
x3003c0s31b1n0,42,3.0
x3003c0s31b1n0,45,3.0
x3003c0s31b1n0,49,3.0
x3004c0s1b0n0,2,4.0
x3004c0s1b0n0,6,4.0
x3004c0s1b0n0,8,4.0
x3004c0s1b0n0,11,4.0
x3004c0s1b0n0,13,4.333333333333333
x3004c0s1b0n0,15,3.5
x3004c0s1b0n0,20,4.9772727272727275
x3004c0s1b0n0,22,4.0
x3004c0s1b0n0,23,4.0
x3004c0s1b0n0,29,4.0
x3004c0s1b0n0,30,4.0
x3004c0s1b0n0,33,4.0
x3004c0s1b0n0,36,4.0
x3004c0s1b0n0,42,4.0
x3004c0s1b0n0,45,4.0
x3004c0s1b0n0,49,4.0
x3004c0s1b1n0,2,4.0
x3004c0s1b1n0,6,3.0
x3004c0s1b1n0,8,3.0
x3004c0s1b1n0,11,3.5
x3004c0s1b1n0,13,3.6666666666666665
x3004c0s1b1n0,15,3.0
x3004c0s1b1n0,20,4.954545454545454
x3004c0s1b1n0,22,3.0
x3004c0s1b1n0,23,3.0
x3004c0s1b1n0,30,4.0
x3004c0s1b1n0,33,4.0
x3004c0s1b1n0,36,4.0
x3004c0s1b1n0,42,3.0
x3004c0s1b1n0,45,4.0
x3004c0s1b1n0,49,4.0
x3004c0s25b0n0,2,4.0
x3004c0s25b0n0,4,8.789473684210526
x3004c0s25b0n0,5,0.0
x3004c0s25b0n0,7,0.0
x3004c0s25b0n0,8,4.0
x3004c0s25b0n0,10,3.0
x3004c0s25b0n0,14,3.8333333333333335
x3004c0s25b0n0,15,3.0
x3004c0s25b0n0,18,1.0
x3004c0s25b0n0,19,5.769230769230769
x3004c0s25b0n0,22,4.0
x3004c0s25b0n0,25,3.5
x3004c0s25b0n0,27,4.5
x3004c0s25b0n0,28,1.2105263157894743
x3004c0s25b0n0,29,4.0
x3004c0s25b0n0,30,4.0
x3004c0s25b0n0,33,4.0
x3004c0s25b0n0,35,
x3004c0s25b0n0,36,3.0
x3004c0s25b0n0,38,1.5
x3004c0s25b0n0,42,4.0
x3004c0s25b0n0,44,2.5
x3004c0s25b0n0,45,4.0
x3004c0s25b0n0,47,3.75
x3004c0s25b1n0,2,4.0
x3004c0s25b1n0,4,3.5
x3004c0s25b1n0,7,0.5
x3004c0s25b1n0,18,4.0
x3004c0s25b1n0,25,3.5
x3004c0s25b1n0,27,5.863636363636363
