node,task_id,mean_est
x3001c0s13b0n0,8,14.4
x3001c0s13b0n0,19,49.22258064516129
x3001c0s13b0n0,23,49.11685393258426
x3001c0s13b0n0,36,49.32666666666667
x3001c0s13b0n0,49,45.90322580645162
x3001c0s13b1n0,6,47.8
x3001c0s13b1n0,8,12.6
x3001c0s13b1n0,11,48.69772727272727
x3001c0s13b1n0,28,26.8
x3001c0s13b1n0,49,46.38387096774191
x3001c0s19b0n0,8,11.5
x3001c0s19b0n0,17,48.78627450980393
x3001c0s19b0n0,35,47.66153846153847
x3001c0s19b0n0,49,46.28387096774194
x3001c0s19b1n0,2,48.75
x3001c0s19b1n0,6,47.8
x3001c0s19b1n0,8,11.4
x3001c0s19b1n0,28,28.950000000000003
x3001c0s19b1n0,49,45.55806451612902
x3001c0s1b1n0,6,48.5
x3001c0s1b1n0,8,11.5
x3001c0s1b1n0,18,12.45
x3001c0s1b1n0,22,1.740740740740741
x3001c0s1b1n0,28,28.65
x3001c0s1b1n0,43,48.76506024096386
x3001c0s25b0n0,3,3.310000000000003
x3001c0s25b0n0,6,48.5
x3001c0s25b0n0,8,10.2
x3001c0s25b0n0,9,1.6280000000000001
x3001c0s25b0n0,12,48.83846153846154
x3001c0s25b0n0,16,6.2625
x3001c0s25b0n0,18,12.25
x3001c0s25b0n0,26,34.608928571428564
x3001c0s25b0n0,27,16.248928571428568
x3001c0s25b0n0,28,42.75
x3001c0s25b0n0,29,48.7103448275862
x3001c0s25b0n0,33,43.4
x3001c0s25b0n0,34,46.11612903225806
x3001c0s25b0n0,39,1.6
x3001c0s25b0n0,40,2.328571428571429
x3001c0s25b1n0,6,48.5
x3001c0s25b1n0,8,10.2
x3001c0s25b1n0,13,1.7185185185185186
x3001c0s25b1n0,15,7.595000000000009
x3001c0s25b1n0,18,0.5450000000000053
x3001c0s25b1n0,28,29.75
x3001c0s25b1n0,32,1.7642857142857147
x3001c0s25b1n0,34,44.41935483870967
x3001c0s25b1n0,38,39.404999999999994
x3001c0s25b1n0,42,7.530714285714292
x3001c0s25b1n0,48,1.6749999999999998
x3001c0s31b1n0,6,48.6
x3001c0s31b1n0,7,1.7619047619047623
x3001c0s31b1n0,8,33.92027705627705
x3001c0s31b1n0,24,4.379722943722944
x3001c0s31b1n0,28,27.0
x3001c0s31b1n0,34,43.15806451612904
x3001c0s31b1n0,38,41.156277056277055
x3001c0s31b1n0,45,1.6481481481481484
x3001c0s37b1n0,0,2.7422459893048132
x3001c0s37b1n0,4,1.5999999999999996
x3001c0s37b1n0,5,10.727424242424243
x3001c0s37b1n0,6,47.5
x3001c0s37b1n0,10,1.7058823529411764
x3001c0s37b1n0,14,2.45121212121212
x3001c0s37b1n0,21,1.6407407407407408
x3001c0s37b1n0,24,12.560784313725492
x3001c0s37b1n0,25,3.433333333333331
x3001c0s37b1n0,26,8.053636363636363
x3001c0s37b1n0,28,28.0
x3001c0s37b1n0,37,3.010000000000003
x3001c0s37b1n0,46,1.6920000000000002
x3001c0s7b0n0,1,2.7912280701754377
x3001c0s7b0n0,6,46.8
x3001c0s7b0n0,8,9.3
x3001c0s7b0n0,20,48.58
x3001c0s7b0n0,28,27.849999999999998
x3001c0s7b0n0,30,1.6578947368421053
x3001c0s7b0n0,31,1.66
x3001c0s7b0n0,34,43.41290322580646
x3001c0s7b0n0,38,8.325438596491228
x3001c0s7b0n0,41,1.5333333333333337
x3001c0s7b0n0,44,2.739946018893387
x3001c0s7b0n0,47,3.1833333333333345
