node,task_id,mean_est
x3001c0s37b0n0,5,49.05714285714286
x3001c0s37b0n0,10,42.87692307692306
x3001c0s37b0n0,15,49.416666666666664
x3001c0s37b0n0,27,1.8421052631578947
x3001c0s37b0n0,32,41.1
x3001c0s37b0n0,38,44.14285714285715
x3001c0s37b0n0,41,12.62218045112782
x3001c0s37b0n0,43,44.6
x3001c0s37b1n0,4,1.6274193548387095
x3001c0s37b1n0,5,48.614285714285714
x3001c0s37b1n0,9,48.621568627451
x3001c0s37b1n0,32,40.6375
x3001c0s37b1n0,38,42.05591397849463
x3001c0s37b1n0,41,45.958294930875574
x3001c0s7b0n0,1,4.800833333333334
x3001c0s7b0n0,5,48.614285714285714
x3001c0s7b0n0,7,18.999999999999996
x3001c0s7b0n0,10,41.53076923076923
x3001c0s7b0n0,12,1.8916666666666666
x3001c0s7b0n0,18,10.1
x3001c0s7b0n0,22,0.0
x3001c0s7b0n0,24,25.749999999999996
x3001c0s7b0n0,28,
x3001c0s7b0n0,29,45.30833333333334
x3001c0s7b0n0,31,9.700000000000003
x3001c0s7b0n0,32,40.7625
x3001c0s7b0n0,34,
x3001c0s7b0n0,38,40.53055555555555
x3001c0s7b0n0,39,0.0
x3001c0s7b0n0,41,46.41309523809524
x3001c0s7b0n0,43,31.6
x3001c0s7b0n0,46,0.0
x3001c0s7b1n0,5,48.58571428571429
x3001c0s7b1n0,10,41.400000000000006
x3001c0s7b1n0,19,46.24285714285714
x3001c0s7b1n0,20,1.898333333333333
x3001c0s7b1n0,29,46.901666666666664
x3001c0s7b1n0,32,39.462500000000006
x3001c0s7b1n0,38,42.18333333333333
x3001c0s7b1n0,41,48.55714285714286
x3001c0s7b1n0,43,32.5
x3002c0s13b0n0,5,48.6
x3002c0s13b0n0,10,42.49230769230769
x3002c0s13b0n0,16,1.7183333333333333
x3002c0s13b0n0,19,48.26428571428571
x3002c0s13b0n0,29,12.181666666666667
x3002c0s13b0n0,32,40.7875
x3002c0s13b0n0,38,42.388888888888886
x3002c0s13b0n0,41,48.611111111111114
x3002c0s13b0n0,43,43.7
x3002c0s13b1n0,0,47.833333333333336
x3002c0s13b1n0,5,48.642857142857146
x3002c0s13b1n0,10,40.676923076923075
x3002c0s13b1n0,32,40.75
x3002c0s13b1n0,35,48.629999999999995
x3002c0s13b1n0,38,42.18888888888889
x3002c0s13b1n0,41,47.53333333333334
x3002c0s13b1n0,42,48.603389830508476
x3002c0s13b1n0,43,32.0
x3002c0s13b1n0,47,46.68181818181818
x3002c0s19b0n0,0,48.56666666666666
x3002c0s19b0n0,5,48.642857142857146
x3002c0s19b0n0,10,40.93076923076924
x3002c0s19b0n0,11,48.603448275862064
x3002c0s19b0n0,17,17.500000000000004
x3002c0s19b0n0,30,1.3555555555555554
x3002c0s19b0n0,32,40.6875
x3002c0s19b0n0,38,36.175
x3002c0s19b0n0,40,48.61034482758621
x3002c0s19b0n0,41,46.23253968253969
x3002c0s19b0n0,43,46.2
x3002c0s31b1n0,1,32.89416666666666
x3002c0s31b1n0,5,13.040952380952392
x3002c0s31b1n0,13,35.673333333333325
x3002c0s31b1n0,14,1.6933333333333331
x3002c0s31b1n0,17,0.733333333333339
x3002c0s31b1n0,22,
x3002c0s31b1n0,24,9.212499999999997
x3002c0s31b1n0,29,47.02117647058824
x3002c0s31b1n0,32,12.351666666666677
x3002c0s31b1n0,33,1.6788235294117642
x3002c0s31b1n0,38,42.10450980392156
x3002c0s31b1n0,41,45.97355742296919
x3002c0s31b1n0,44,
x3002c0s31b1n0,45,20.506666666666668
x3002c0s31b1n0,46,8.5
x3002c0s37b0n0,1,41.07055555555556
x3002c0s37b0n0,2,3.335
x3002c0s37b0n0,3,
x3002c0s37b0n0,6,
x3002c0s37b0n0,8,
x3002c0s37b0n0,10,45.23846153846155
x3002c0s37b0n0,13,
x3002c0s37b0n0,21,
x3002c0s37b0n0,22,
x3002c0s37b0n0,23,
x3002c0s37b0n0,24,
x3002c0s37b0n0,25,
x3002c0s37b0n0,26,
x3002c0s37b0n0,29,43.665
x3002c0s37b0n0,36,49.29673913043479
x3002c0s37b0n0,43,47.0
x3002c0s37b0n0,46,
x3002c0s37b0n0,48,
x3002c0s37b0n0,49,
x3004c0s7b1n0,5,48.7
x3004c0s7b1n0,10,39.361538461538466
x3004c0s7b1n0,32,40.487500000000004
x3004c0s7b1n0,37,48.654901960784336
x3004c0s7b1n0,38,12.199999999999998
x3004c0s7b1n0,41,47.60238095238095
x3004c0s7b1n0,43,31.3
