node,task_id,mean_est
x3004c0s13b0n0,0,13.0
x3004c0s13b0n0,19,21.384615384615383
x3004c0s13b0n0,21,15.112359550561798
x3004c0s13b0n0,23,17.0
x3004c0s13b0n0,29,34.0
x3004c0s13b0n0,30,14.0
x3004c0s13b0n0,38,13.5
x3004c0s13b0n0,46,14.0
x3004c0s13b0n0,48,29.25
x3004c0s13b1n0,0,13.0
x3004c0s13b1n0,3,18.83050847457627
x3004c0s13b1n0,8,14.0
x3004c0s13b1n0,17,13.0
x3004c0s13b1n0,23,18.0
x3004c0s13b1n0,29,34.0
x3004c0s13b1n0,30,14.0
x3004c0s13b1n0,38,13.5
x3004c0s13b1n0,46,13.0
x3004c0s13b1n0,48,30.15909090909091
x3004c0s19b0n0,4,0.0
x3004c0s19b0n0,10,0.0
x3004c0s19b0n0,12,0.04761904761904745
x3004c0s19b0n0,15,1.0
x3004c0s19b0n0,22,0.0
x3004c0s19b0n0,24,21.952380952380953
x3004c0s19b0n0,27,25.083333333333332
x3004c0s19b0n0,28,20.03614457831325
x3004c0s19b0n0,29,28.0
x3004c0s19b0n0,33,30.0
x3004c0s19b0n0,34,0.75
x3004c0s19b0n0,38,17.5
x3004c0s19b0n0,39,2.670995670995671
x3004c0s19b0n0,45,0.0
x3004c0s19b0n0,47,27.5
x3004c0s19b1n0,0,20.0
x3004c0s19b1n0,6,26.5
x3004c0s19b1n0,8,20.0
x3004c0s19b1n0,11,22.3
x3004c0s19b1n0,12,0.0
x3004c0s19b1n0,17,20.0
x3004c0s19b1n0,25,28.615384615384617
x3004c0s19b1n0,29,27.0
x3004c0s19b1n0,30,20.0
x3004c0s19b1n0,36,25.333333333333332
x3004c0s19b1n0,38,19.5
x3004c0s19b1n0,39,0.5757575757575769
x3004c0s19b1n0,46,20.0
x3004c0s19b1n0,47,26.5
x3004c0s1b0n0,0,13.0
x3004c0s1b0n0,1,13.0
x3004c0s1b0n0,5,14.958333333333334
x3004c0s1b0n0,6,28.0
x3004c0s1b0n0,8,13.0
x3004c0s1b0n0,13,19.511904761904763
x3004c0s1b0n0,17,13.0
x3004c0s1b0n0,29,28.0
x3004c0s1b0n0,30,13.0
x3004c0s1b0n0,31,24.333333333333332
x3004c0s1b0n0,38,12.5
x3004c0s1b0n0,46,13.0
x3004c0s1b0n0,47,27.5
x3004c0s1b1n0,0,14.0
x3004c0s1b1n0,1,14.0
x3004c0s1b1n0,8,14.0
x3004c0s1b1n0,17,14.0
x3004c0s1b1n0,29,27.0
x3004c0s1b1n0,30,14.0
x3004c0s1b1n0,32,19.392857142857142
x3004c0s1b1n0,38,13.5
x3004c0s1b1n0,42,24.727272727272727
x3004c0s1b1n0,46,14.0
x3004c0s1b1n0,47,26.5
x3004c0s25b0n0,0,17.0
x3004c0s25b0n0,1,17.666666666666668
x3004c0s25b0n0,3,18.0
x3004c0s25b0n0,8,17.90909090909091
x3004c0s25b0n0,10,0.5555555555555571
x3004c0s25b0n0,12,0.0
x3004c0s25b0n0,15,1.0
x3004c0s25b0n0,17,17.5
x3004c0s25b0n0,18,29.0989898989899
x3004c0s25b0n0,20,1.0
x3004c0s25b0n0,29,34.0
x3004c0s25b0n0,30,18.0
x3004c0s25b0n0,31,0.0
x3004c0s25b0n0,35,6.345454545454546
x3004c0s25b0n0,38,17.5
x3004c0s25b0n0,41,0.5555555555555571
x3004c0s25b0n0,46,18.0
x3004c0s25b0n0,47,0.0
x3004c0s25b1n0,0,13.0
x3004c0s25b1n0,1,13.0
x3004c0s25b1n0,5,15.166666666666666
x3004c0s25b1n0,7,20.773809523809526
x3004c0s25b1n0,8,13.0
x3004c0s25b1n0,17,13.0
x3004c0s25b1n0,29,26.0
x3004c0s25b1n0,30,13.0
x3004c0s25b1n0,38,12.5
x3004c0s25b1n0,40,16.0
x3004c0s25b1n0,43,16.0
x3004c0s25b1n0,46,13.0
x3004c0s31b0n0,0,19.0
x3004c0s31b0n0,2,
x3004c0s31b0n0,5,22.291666666666668
x3004c0s31b0n0,8,19.90909090909091
x3004c0s31b0n0,9,
x3004c0s31b0n0,14,
x3004c0s31b0n0,15,
x3004c0s31b0n0,16,
x3004c0s31b0n0,17,20.0
x3004c0s31b0n0,26,
x3004c0s31b0n0,29,
x3004c0s31b0n0,30,20.0
x3004c0s31b0n0,35,
x3004c0s31b0n0,38,19.0
x3004c0s31b0n0,39,
x3004c0s31b0n0,44,
x3004c0s31b0n0,46,20.0
x3004c0s31b1n0,0,3.0
x3004c0s31b1n0,5,4.0
x3004c0s31b1n0,8,4.0
x3004c0s31b1n0,17,3.0
x3004c0s31b1n0,29,4.0
x3004c0s31b1n0,30,4.0
x3004c0s31b1n0,37,4.0
x3004c0s31b1n0,38,3.5
x3004c0s31b1n0,40,3.0
x3004c0s31b1n0,43,3.0
x3004c0s31b1n0,46,4.0
x3004c0s31b1n0,49,3.0
