node,task_id,mean_est
x3004c0s31b0n0,15,1.0
x3004c0s31b0n0,17,4.666666666666667
x3004c0s31b0n0,20,0.0
x3004c0s31b0n0,22,3.5
x3004c0s31b0n0,23,0.0
x3004c0s31b0n0,24,4.0
x3004c0s31b0n0,27,4.0
x3004c0s31b0n0,28,4.0
x3004c0s31b0n0,29,3.0
x3004c0s31b0n0,35,4.0
x3004c0s31b0n0,37,4.0
x3004c0s31b0n0,39,4.0
x3004c0s31b0n0,40,3.0
x3004c0s31b0n0,45,3.75
x3004c0s31b0n0,46,0.0
x3004c0s37b1n0,3,18.0
x3004c0s37b1n0,8,18.0
x3004c0s37b1n0,14,18.5
x3004c0s37b1n0,22,17.5
x3004c0s37b1n0,24,19.0
x3004c0s37b1n0,27,18.0
x3004c0s37b1n0,29,17.0
x3004c0s37b1n0,35,18.0
x3004c0s37b1n0,39,18.9
x3004c0s37b1n0,40,18.0
x3004c0s37b1n0,41,19.0
x3004c0s37b1n0,47,18.166666666666668
x3005c0s1b1n0,2,
x3005c0s1b1n0,3,
x3005c0s1b1n0,5,
x3005c0s1b1n0,6,2.3333333333333335
x3005c0s1b1n0,7,6.0
x3005c0s1b1n0,8,3.6666666666666665
x3005c0s1b1n0,9,
x3005c0s1b1n0,11,4.0
x3005c0s1b1n0,14,4.0
x3005c0s1b1n0,17,0.0
x3005c0s1b1n0,18,
x3005c0s1b1n0,24,
x3005c0s1b1n0,25,0.6666666666666665
x3005c0s1b1n0,26,
x3005c0s1b1n0,27,4.0
x3005c0s1b1n0,29,3.0
x3005c0s1b1n0,31,0.0
x3005c0s1b1n0,32,4.0
x3005c0s1b1n0,34,0.0
x3005c0s1b1n0,35,3.0
x3005c0s1b1n0,37,0.0
x3005c0s1b1n0,38,4.0
x3005c0s1b1n0,39,4.0
x3005c0s1b1n0,42,0.0
x3005c0s1b1n0,45,3.75
x3005c0s1b1n0,48,1.0
x3005c0s1b1n0,49,
x3005c0s25b0n0,8,3.3333333333333335
x3005c0s25b0n0,10,3.0
x3005c0s25b0n0,11,3.0
x3005c0s25b0n0,14,3.5
x3005c0s25b0n0,24,4.0
x3005c0s25b0n0,27,4.0
x3005c0s25b0n0,28,3.0
x3005c0s25b0n0,29,3.0
x3005c0s25b0n0,32,4.0
x3005c0s25b0n0,33,3.0
x3005c0s25b0n0,35,3.0
x3005c0s25b0n0,38,4.0
x3005c0s25b0n0,39,4.0
x3005c0s25b0n0,43,1.625
x3005c0s25b0n0,45,3.0
