node,task_id,mean_est
x3001c0s37b0n0,7,3.9
x3001c0s37b0n0,34,3.9878048780487805
x3001c0s37b0n0,37,5.0
x3001c0s37b0n0,39,4.666666666666667
x3001c0s37b1n0,0,3.0
x3001c0s37b1n0,7,3.0
x3001c0s37b1n0,10,3.982142857142857
x3001c0s37b1n0,35,2.0
x3001c0s37b1n0,39,3.6666666666666665
x3001c0s37b1n0,41,2.0
x3001c0s37b1n0,48,2.933333333333333
x3001c0s7b0n0,0,3.0
x3001c0s7b0n0,6,3.9411764705882355
x3001c0s7b0n0,7,2.909090909090909
x3001c0s7b0n0,20,2.0
x3001c0s7b0n0,21,4.0
x3001c0s7b0n0,35,2.0
x3001c0s7b0n0,39,3.6666666666666665
x3001c0s7b0n0,41,2.0
x3001c0s7b0n0,48,2.8666666666666667
x3001c0s7b1n0,6,3.96
x3001c0s7b1n0,7,3.0
x3001c0s7b1n0,27,3.0
x3001c0s7b1n0,35,2.0
x3001c0s7b1n0,39,3.6666666666666665
x3001c0s7b1n0,41,2.0
x3001c0s7b1n0,48,2.0
x3002c0s37b1n0,1,27.53846153846154
x3002c0s37b1n0,6,0.0
x3002c0s37b1n0,7,4.0
x3002c0s37b1n0,11,0.0
x3002c0s37b1n0,17,28.433333333333334
x3002c0s37b1n0,22,0.28947368421052744
x3002c0s37b1n0,28,0.0
x3002c0s37b1n0,30,24.710526315789473
x3002c0s37b1n0,35,28.0
x3002c0s37b1n0,39,0.5
x3002c0s37b1n0,41,26.0
x3002c0s37b1n0,44,0.0
x3002c0s37b1n0,45,4.0
x3002c0s37b1n0,47,0.0
x3002c0s37b1n0,48,28.0
x3002c0s7b0n0,7,7.0
x3002c0s7b0n0,8,12.0
x3002c0s7b0n0,19,0.5
x3002c0s7b0n0,28,0.0
x3002c0s7b0n0,35,11.0
x3002c0s7b0n0,38,5.909090909090909
x3002c0s7b0n0,42,12.0
x3002c0s7b0n0,47,6.875
x3002c0s7b0n0,48,10.933333333333334
x3003c0s7b0n0,7,4.0
x3003c0s7b0n0,9,2.5357142857142847
x3003c0s7b0n0,16,22.0
x3003c0s7b0n0,19,0.0
x3003c0s7b0n0,23,1.0
x3003c0s7b0n0,24,21.464285714285715
x3003c0s7b0n0,31,28.37704918032787
x3003c0s7b0n0,32,
x3003c0s7b0n0,35,28.0
x3003c0s7b0n0,38,0.0
x3003c0s7b0n0,41,28.0
x3003c0s7b0n0,47,3.0
x3003c0s7b0n0,48,28.0
x3003c0s7b1n0,0,27.0
x3003c0s7b1n0,6,0.0
x3003c0s7b1n0,7,18.0
x3003c0s7b1n0,11,0.9
x3003c0s7b1n0,14,31.0
x3003c0s7b1n0,18,28.0
x3003c0s7b1n0,19,0.0
x3003c0s7b1n0,20,26.833333333333332
x3003c0s7b1n0,22,0.0
x3003c0s7b1n0,25,26.0
x3003c0s7b1n0,28,0.0
x3003c0s7b1n0,40,0.0
x3003c0s7b1n0,41,27.0
x3003c0s7b1n0,43,28.0
x3003c0s7b1n0,47,0.0
x3003c0s7b1n0,48,27.0
x3004c0s31b1n0,0,19.0
x3004c0s31b1n0,2,
x3004c0s31b1n0,3,
x3004c0s31b1n0,4,0.0
x3004c0s31b1n0,5,14.846153846153847
x3004c0s31b1n0,7,0.0
x3004c0s31b1n0,11,0.9538461538461533
x3004c0s31b1n0,12,0.1538461538461533
x3004c0s31b1n0,13,
x3004c0s31b1n0,15,
x3004c0s31b1n0,22,0.9038461538461533
x3004c0s31b1n0,28,0.0
x3004c0s31b1n0,29,0.0
x3004c0s31b1n0,33,0.0
x3004c0s31b1n0,35,18.0
x3004c0s31b1n0,36,19.63157894736842
x3004c0s31b1n0,41,18.0
x3004c0s31b1n0,48,19.0
x3004c0s31b1n0,49,0.0
x3004c0s37b1n0,7,9.0
x3004c0s37b1n0,26,10.0
x3004c0s37b1n0,35,8.0
x3004c0s37b1n0,41,8.0
x3004c0s37b1n0,46,9.0
