node,task_id,mean_est
x3001c0s7b1n0,3,4.0
x3001c0s7b1n0,8,4.0
x3001c0s7b1n0,11,3.5
x3001c0s7b1n0,14,4.0
x3001c0s7b1n0,16,3.9285714285714284
x3001c0s7b1n0,28,4.0
x3001c0s7b1n0,33,3.9166666666666665
x3001c0s7b1n0,40,4.0
x3001c0s7b1n0,43,3.0
x3001c0s7b1n0,48,3.0
x3001c0s7b1n0,49,3.9130434782608696
x3002c0s25b0n0,3,4.0
x3002c0s25b0n0,4,4.0
x3002c0s25b0n0,8,4.0
x3002c0s25b0n0,9,5.9
x3002c0s25b0n0,11,4.0
x3002c0s25b0n0,14,5.0
x3002c0s25b0n0,22,4.0
x3002c0s25b0n0,26,4.0
x3002c0s25b0n0,29,4.0
x3002c0s25b0n0,33,4.0
x3002c0s25b0n0,34,4.0
x3002c0s25b0n0,35,4.5
x3002c0s25b0n0,43,4.0
x3002c0s25b0n0,44,4.0
x3002c0s25b0n0,48,4.0
x3002c0s25b0n0,49,4.913043478260869
x3002c0s31b0n0,3,5.0
x3002c0s31b0n0,4,4.0
x3002c0s31b0n0,8,5.0
x3002c0s31b0n0,9,6.85
x3002c0s31b0n0,11,4.5
x3002c0s31b0n0,14,5.0
x3002c0s31b0n0,16,4.928571428571429
x3002c0s31b0n0,22,4.0
x3002c0s31b0n0,26,5.0
x3002c0s31b0n0,29,4.0
x3002c0s31b0n0,33,4.916666666666667
x3002c0s31b0n0,34,4.0
x3002c0s31b0n0,35,4.5
x3002c0s31b0n0,43,4.0
x3002c0s31b0n0,44,4.0
x3002c0s31b0n0,48,4.0
x3002c0s31b0n0,49,4.913043478260869
x3002c0s31b1n0,1,3.0
x3002c0s31b1n0,3,4.0
x3002c0s31b1n0,4,3.0
x3002c0s31b1n0,8,4.0
x3002c0s31b1n0,9,4.0
x3002c0s31b1n0,11,3.5
x3002c0s31b1n0,14,4.0
x3002c0s31b1n0,16,4.0
x3002c0s31b1n0,18,3.6666666666666665
x3002c0s31b1n0,19,4.0
x3002c0s31b1n0,25,3.75
x3002c0s31b1n0,26,1.0
x3002c0s31b1n0,29,4.0
x3002c0s31b1n0,32,0.0
x3002c0s31b1n0,33,4.0
x3002c0s31b1n0,34,0.0
x3002c0s31b1n0,35,3.5
x3002c0s31b1n0,36,0.2727272727272727
x3002c0s31b1n0,41,4.0
x3002c0s31b1n0,43,4.0
x3002c0s31b1n0,44,4.0
x3002c0s31b1n0,45,4.0
x3002c0s31b1n0,48,3.0
x3002c0s37b0n0,3,4.0
x3002c0s37b0n0,4,4.0
x3002c0s37b0n0,5,4.0
x3002c0s37b0n0,7,4.0
x3002c0s37b0n0,8,5.0
x3002c0s37b0n0,11,4.5
x3002c0s37b0n0,16,4.0
x3002c0s37b0n0,18,4.666666666666667
x3002c0s37b0n0,19,4.0
x3002c0s37b0n0,21,4.0
x3002c0s37b0n0,22,5.0
x3002c0s37b0n0,25,4.0
x3002c0s37b0n0,31,4.0
x3002c0s37b0n0,32,4.0
x3002c0s37b0n0,33,4.0
x3002c0s37b0n0,36,4.0
x3002c0s37b0n0,39,4.0
x3002c0s37b0n0,41,4.0
x3002c0s37b0n0,43,4.0
x3002c0s37b0n0,44,4.0
x3002c0s37b0n0,45,4.0
x3002c0s37b0n0,48,4.0
