node,task_id,mean_est
x3001c0s13b0n0,8,8.0
x3001c0s13b0n0,19,10.933333333333334
x3001c0s13b0n0,23,9.0
x3001c0s13b0n0,36,10.933333333333334
x3001c0s13b0n0,49,8.0
x3001c0s13b1n0,6,3.0
x3001c0s13b1n0,8,3.0
x3001c0s13b1n0,11,4.0
x3001c0s13b1n0,28,3.0
x3001c0s13b1n0,49,3.0
x3001c0s19b0n0,8,8.0
x3001c0s19b0n0,17,8.990196078431373
x3001c0s19b0n0,35,13.0
x3001c0s19b0n0,49,8.0
x3001c0s19b1n0,2,4.0
x3001c0s19b1n0,6,3.0
x3001c0s19b1n0,8,3.0
x3001c0s19b1n0,28,3.0
x3001c0s19b1n0,49,4.0
x3001c0s1b1n0,6,8.0
x3001c0s1b1n0,8,8.0
x3001c0s1b1n0,18,8.0
x3001c0s1b1n0,22,8.807692307692308
x3001c0s1b1n0,28,8.0
x3001c0s1b1n0,43,9.0
x3001c0s25b0n0,3,0.3246753246753247
x3001c0s25b0n0,6,8.0
x3001c0s25b0n0,8,8.0
x3001c0s25b0n0,9,8.8
x3001c0s25b0n0,12,13.0
x3001c0s25b0n0,16,1.0
x3001c0s25b0n0,18,8.0
x3001c0s25b0n0,26,2.5714285714285716
x3001c0s25b0n0,27,0.0
x3001c0s25b0n0,28,8.0
x3001c0s25b0n0,29,10.793103448275861
x3001c0s25b0n0,33,8.0
x3001c0s25b0n0,34,8.0
x3001c0s25b0n0,39,9.0
x3001c0s25b0n0,40,0.4285714285714284
x3001c0s25b1n0,6,8.0
x3001c0s25b1n0,8,8.0
x3001c0s25b1n0,13,8.785714285714286
x3001c0s25b1n0,15,0.45
x3001c0s25b1n0,18,6.4
x3001c0s25b1n0,28,8.0
x3001c0s25b1n0,32,0.6999999999999982
x3001c0s25b1n0,34,8.0
x3001c0s25b1n0,38,2.6
x3001c0s25b1n0,42,9.400000000000002
x3001c0s25b1n0,48,9.0
x3001c0s31b1n0,6,8.0
x3001c0s31b1n0,7,9.909090909090908
x3001c0s31b1n0,8,0.0
x3001c0s31b1n0,24,9.26909090909091
x3001c0s31b1n0,28,8.0
x3001c0s31b1n0,34,8.935483870967742
x3001c0s31b1n0,38,1.6909090909090918
x3001c0s31b1n0,45,9.814814814814815
x3001c0s37b1n0,0,8.92156862745098
x3001c0s37b1n0,4,0.08333333333333333
x3001c0s37b1n0,5,0.55
x3001c0s37b1n0,6,10.0
x3001c0s37b1n0,10,11.882352941176471
x3001c0s37b1n0,14,0.0
x3001c0s37b1n0,21,11.518518518518519
x3001c0s37b1n0,24,0.03431372549019566
x3001c0s37b1n0,25,3.0441176470588243
x3001c0s37b1n0,26,1.8
x3001c0s37b1n0,28,9.5
x3001c0s37b1n0,37,1.2
x3001c0s37b1n0,46,11.541666666666666
x3001c0s7b0n0,1,11.923076923076923
x3001c0s7b0n0,6,10.0
x3001c0s7b0n0,8,10.0
x3001c0s7b0n0,20,10.0
x3001c0s7b0n0,28,10.0
x3001c0s7b0n0,30,11.578947368421053
x3001c0s7b0n0,31,11.375
x3001c0s7b0n0,34,10.64516129032258
x3001c0s7b0n0,38,0.0
x3001c0s7b0n0,41,1.0769230769230766
x3001c0s7b0n0,44,11.92
x3001c0s7b0n0,47,0.5555555555555556
