node,task_id,mean_est
x3002c0s19b1n0,8,18.3
x3002c0s19b1n0,10,46.46666666666666
x3002c0s19b1n0,11,2.3
x3002c0s19b1n0,13,48.010416666666664
x3002c0s19b1n0,14,12.95
x3002c0s19b1n0,19,
x3002c0s19b1n0,22,26.400000000000002
x3002c0s19b1n0,24,48.97
x3002c0s19b1n0,27,42.417647058823526
x3002c0s19b1n0,28,49.6
x3002c0s19b1n0,35,6.35
x3002c0s19b1n0,37,0.9
x3002c0s19b1n0,38,39.458333333333336
x3002c0s19b1n0,39,40.51818181818182
x3002c0s19b1n0,43,
x3002c0s1b0n0,0,36.974999999999994
x3002c0s1b0n0,8,17.733333333333334
x3002c0s1b0n0,10,45.5
x3002c0s1b0n0,16,43.92142857142857
x3002c0s1b0n0,19,0.0
x3002c0s1b0n0,22,33.3
x3002c0s1b0n0,24,48.510000000000005
x3002c0s1b0n0,27,39.61176470588235
x3002c0s1b0n0,29,27.7
x3002c0s1b0n0,35,2.3
x3002c0s1b0n0,38,42.05833333333334
x3002c0s1b0n0,39,40.154545454545456
x3002c0s1b0n0,47,45.84347826086957
x3002c0s1b1n0,0,37.2
x3002c0s1b1n0,8,17.7
x3002c0s1b1n0,10,36.7
x3002c0s1b1n0,12,13.449777777777777
x3002c0s1b1n0,14,38.7
x3002c0s1b1n0,16,6.359999999999999
x3002c0s1b1n0,22,30.799999999999997
x3002c0s1b1n0,24,48.53
x3002c0s1b1n0,27,40.98823529411765
x3002c0s1b1n0,29,29.7
x3002c0s1b1n0,38,40.63333333333334
x3002c0s1b1n0,39,40.12727272727273
x3002c0s1b1n0,47,45.49565217391305
x3002c0s1b1n0,48,9.473333333333334
x3002c0s25b0n0,1,39.75
x3002c0s25b0n0,4,46.199999999999996
x3002c0s25b0n0,8,17.73333333333333
x3002c0s25b0n0,11,0.95
x3002c0s25b0n0,14,41.95
x3002c0s25b0n0,21,
x3002c0s25b0n0,22,29.200000000000003
x3002c0s25b0n0,24,48.55
x3002c0s25b0n0,28,48.6
x3002c0s25b0n0,29,35.2
x3002c0s25b0n0,30,46.67916666666667
x3002c0s25b0n0,32,42.14666666666667
x3002c0s25b0n0,35,5.7
x3002c0s25b0n0,36,25.1
x3002c0s25b0n0,38,39.93333333333334
x3002c0s25b0n0,39,40.099999999999994
x3002c0s25b0n0,44,1.6999999999999993
x3002c0s25b0n0,45,30.325
x3002c0s25b1n0,3,3.0
x3002c0s25b1n0,7,18.7
x3002c0s25b1n0,8,17.666666666666668
x3002c0s25b1n0,14,37.85
x3002c0s25b1n0,15,12.166666666666671
x3002c0s25b1n0,21,
x3002c0s25b1n0,22,27.1
x3002c0s25b1n0,23,0.0
x3002c0s25b1n0,24,48.64
x3002c0s25b1n0,28,46.1
x3002c0s25b1n0,29,25.5
x3002c0s25b1n0,30,1.6
x3002c0s25b1n0,32,45.529999999999994
x3002c0s25b1n0,33,17.833333333333332
